PU1,PEOU1,TECH1,ORG1,ENV1,PU2,PEOU2,TECH2,ORG2,ENV2,PU3,PEOU3,TECH3,ORG3,ENV3,INT1,INT2,INT3,PERF1,CUST1,PERF2,CUST2,PERF3,CUST3,Age,Experience,Department,Gender,Random_Noise1,Random_Noise2,Unused_Category
3.1105327501379487,3.7191951539767714,4.135819852417982,4.972428738363241,2.771947431907167,4.033528527151403,3.892382606411546,4.0801396108987955,4.423648551232013,2.5330813564411225,3.9481276802613703,4.014220422570044,4.438077489810357,4.404378946875299,3.0380847072461217,2.850053030020645,3.6670831012802143,3.524081768472398,2.1123066655646863,1.9491774747940431,2.2939762236617884,1.7177035948291286,2.426687354224401,2.022325358700444,55.0,19.0,Operations,Female,0.05978784672137945,11.0,C
4.037486846388322,4.590274406281217,1.7160119095349258,5.0,3.695164557285194,3.619307577991439,4.706741068458141,1.4920730043918478,,4.069060725309707,4.146078939370383,,2.247592170395726,4.338623291576999,3.8271957386038076,4.144354898439387,4.288517246747239,4.324641478708814,3.456652794290141,3.3648103765475375,3.2573577576873487,,2.8529816992120036,2.8674719366799417,52.0,12.0,Sales,Male,-0.012691741201891003,9.0,D
,,4.174267370289442,3.8456685876860393,4.376211085203887,3.3791123170350343,4.022209648418378,3.8693203796303757,3.757511971319747,3.951934766943148,,3.5253777041626257,4.0724358210214415,3.3799415788720153,4.075133147925849,4.403380923399512,4.204965998714242,3.964389892171586,1.6878993572776164,2.2106171199438753,1.846764852700006,2.4739188433713535,1.809644474791149,2.434361720804441,28.0,6.0,Customer Service,Female,-0.9422777381200976,27.0,C
4.040261647996511,3.8036987509500357,2.666082254411504,3.366046171790884,3.992314077308281,3.3651978172586143,3.6207089881339107,2.675114228071817,3.3602207097265304,3.912813230294564,4.021854068904897,3.7925277669541773,2.7535308537042607,3.709749556720709,3.788183301647719,2.926815381650421,2.9422489646562813,3.148022836628416,1.8861444931496272,2.017587837719516,1.4760836516498825,1.7971012147314895,1.8492996787027092,2.6224609423026233,24.0,10.0,HR,Male,-0.8034346394862839,82.0,B
4.497180632165979,3.9177925090921675,4.800099986029094,3.5743348150886307,3.0474677197727904,3.928488535340275,3.7263592811160953,3.8904056470241706,,3.7797898953643356,4.524965347428036,3.812616928386147,3.666145441702237,4.337694563295336,3.458565599341821,4.341625335251624,4.338785643313858,4.643367730220929,2.5364157244042715,2.8615651291647026,2.383908211967355,3.0439527576416396,3.290357174011735,3.206598810260733,24.0,16.0,Operations,Male,1.0931676917683149,48.0,B
3.4341584167664116,2.1991671836205122,4.024150160281747,5.0,5.0,3.4776367859224293,2.3073070378924467,4.930286356399369,3.9567123479021107,4.604070416279523,3.2471374267803297,2.369607023361153,3.752964632683551,4.877600725699925,4.697218082166674,3.356428784596145,3.9390402571193603,3.7833850846568553,1.9583937364047994,2.752472137250268,1.555662699103375,2.743077639029751,2.101901083630069,2.6632553693455026,25.0,5.0,HR,Female,-0.1828202657787339,,B
3.535166372041913,5.0,4.821697635393621,2.7771891195206666,2.246090854123869,3.4956305485150723,4.726095215701101,3.9747112092877925,3.4785649094305544,1.4811228213716472,4.113585168022021,,4.419452706340526,3.659123502985411,1.8057316663434106,3.6123464376308467,3.7876561507006437,3.8761146315722645,2.0947167305738463,2.2715313823705983,1.8974406456999229,2.768126764505772,1.8709116973591418,2.338371909849569,57.0,10.0,Sales,Female,0.2482832249977237,79.0,C
4.376677949204245,4.48172165125947,3.568798444715231,2.818385144148844,4.674078295852936,4.651192850664856,4.556443535559423,2.839895607379836,3.5752331936801274,4.205021670735515,4.847597167204214,4.448118398415832,3.350858292456334,3.2548690597869556,4.703037348508069,4.4132812777124935,4.087004628452977,3.99111700982245,2.267458327465651,1.9327015978425264,2.246242320265098,2.734487539418096,2.0093536953959537,2.403123938791323,,11.0,Operations,Male,,54.0,A
3.9571667022280614,3.246151132703993,2.743656648817315,2.020629321158194,4.483479154676804,4.436762165516452,2.8599247455292502,,2.1915537538192575,4.029486329444082,3.8848412126053122,3.555797694793502,3.327345071760956,2.8310987901932863,4.88870818925574,3.358278870689434,3.6007752566976263,3.041390252413781,1.7255278489311436,2.349709041940196,2.006857937243422,1.8496642327349928,2.292428316268162,1.9720616554663644,36.0,10.0,Operations,Male,0.9410110103208366,51.0,D
3.358697717277843,3.9711660552962518,3.486372529383481,2.824109749248657,3.8233129752443893,3.2473398285715582,3.875633389472019,2.5570371236166145,3.207747383997499,4.425297279014598,3.7261081104437204,3.5520422393554005,3.960457472989341,3.665541996748089,3.6181833793662963,3.937482154114204,3.876812813270235,3.6861437307774265,2.263511919889946,3.2824214143954142,2.049344705352126,3.2211443718659787,2.3986036828975426,2.3531000755617395,42.0,15.0,Customer Service,Female,-2.462315153094635,89.0,D
4.731616819573155,4.035707313871543,3.5596255710026643,4.92115874610964,3.795847125814356,4.734386935726589,4.576766477704896,3.0993499309626853,3.98109301375548,4.031994730594634,4.695849431540589,4.640309452565983,3.417081917587603,4.506266218270849,3.6046305204153994,5.0,4.525080830152081,4.986442040200684,3.320846641603214,1.983910779392865,3.5818726519826445,1.871382795278305,3.1223790461445704,1.7033831595613445,22.0,9.0,HR,Male,1.763015589288729,62.0,C
4.616507895075366,3.6772598193846115,4.103071856308896,4.963808498684715,3.759001633469165,4.649894638481827,3.744461033515946,4.8296855473641385,4.07349603512688,4.563221224609871,4.146491534393652,3.542460988230968,4.61293279043276,4.341751835125225,3.5137206271493224,4.102015027177783,4.356143924291013,4.006125707418078,2.8031198558174557,2.8884274341025664,2.3992114594289498,2.467788660404681,2.19972918778165,,22.0,2.0,HR,Female,0.7903503558290111,55.0,B
4.572018747346533,3.7297137754974568,,3.2867736723752436,3.1091774817662943,4.002115430507369,3.9932894095177347,2.897774318377808,3.7381883355499204,3.2678441728831107,4.169385853219923,3.8065539038872953,3.939122577933314,2.9555201009151735,3.7040240187728486,3.0676729271925516,3.9599187101800903,2.9316830564230365,1.6553410481051491,3.2367811636309467,1.7886828693259245,3.087992656478684,1.0,2.6134322041015343,22.0,6.0,Customer Service,Female,0.4095909826748646,79.0,A
4.8317955358278555,4.4789510252958,3.3940244513526183,4.114971362526872,3.587717412169163,3.6462250706348764,3.958212885467379,,3.9412975229946965,3.5006467993851653,4.197527857699429,3.9640012257524386,3.8215764805510744,4.722180994342906,3.9299148955831433,4.404133320637783,4.34561835105742,3.960117981825694,2.082320322001532,3.214173932774074,1.8325018908110158,3.0481029547749694,1.4418767372624628,2.8187900536370267,28.0,29.0,Sales,Female,0.02914819504620813,88.0,B
4.53385825575233,4.2946630186314385,3.201018568904042,,5.0,4.064499754842498,4.045804303113369,3.4636218686504026,4.17656306805973,3.340787647269066,4.120594558651558,3.6445623434222183,2.9309931946267884,3.9484827232932718,4.712853579660478,4.7337460526715205,4.077645180085111,4.305949763726305,2.4817147452613284,2.3836602981013684,2.131742932834874,2.295379092767826,1.7159174204854342,2.3409572882625733,43.0,26.0,IT,Female,1.020579671762069,44.0,C
4.697539385060748,3.1970874448911406,3.5876488362685888,5.0,3.018115044734236,4.447677294198756,4.073231593237537,4.249877915000412,4.914554254524295,2.6751042050113156,4.851183593998547,2.928878566949681,4.0624995417777185,5.0,3.926596610356121,4.106023813529764,3.7374937019703323,4.322615533268241,2.5433722151676865,1.9764949962729603,2.2214048358071823,2.38664783699536,2.588362648931564,2.871302772995846,,28.0,Operations,Female,0.22735380588810625,95.0,
4.208731118364401,3.1024665511786416,3.3398197206983347,4.246242079814224,3.8876066989376974,3.4563889357567423,2.891159766134113,3.611061485882204,3.5237558240958746,4.488530516803703,4.008738786532549,3.015977572937992,3.2691325822978508,4.071794835680393,3.7796240514479464,,3.3950629669360497,3.2826032642882135,2.461229788217596,1.7904923359622515,1.878654280601626,1.552281672374041,2.277372694685893,1.6860053575702127,37.0,20.0,Sales,Female,1.1980776943432891,59.0,D
4.823159371326981,3.2646766880321185,,3.3665934072543147,3.5297195482451946,5.0,2.5095207947515688,4.653320909896643,3.813722160676383,3.0349038538963176,4.3243816605282674,2.976727742730183,4.815890491628968,4.223497996424182,,4.514163657236743,4.812937172412831,4.826971112552602,3.2291544380259243,3.032867412944945,3.17468946000295,2.3231681090837957,2.8037075806323717,2.361151878782739,59.0,14.0,Sales,Male,0.3616037946387025,81.0,A
4.366879880138697,3.9085675266991995,4.063335107945412,4.456775363103103,3.2388373445180156,4.387935758534967,3.1994775618285,3.373045271033167,3.1933756402474573,3.063744168342986,4.37055468544388,3.8810683392213545,4.398591719041266,3.773342283911207,3.447462135599164,4.529427568810455,4.058980656168556,4.527890997930941,2.5860619701975422,,2.0744318018895593,2.5661788701836756,1.1666255683705673,2.221376282809523,52.0,25.0,Operations,Male,-0.0064942198755375035,96.0,A
4.540255598249537,4.369081520754673,2.987997355708804,2.8487177758441655,3.5465013408852535,4.239550085202746,,3.679468108334032,2.8485137340177227,4.286973368815884,4.337786258838303,4.11978341171311,3.9120970585886097,2.980211951114748,3.7754965715836097,4.1097618839881545,3.414417415998582,3.4988813069772116,2.1463195878980126,2.293729670693445,1.548569598276699,2.3174554626822776,1.5857884316513153,2.189423508164855,46.0,2.0,IT,Male,0.46928423224183374,93.0,A
4.134363530752616,3.7767997218871057,4.8689094828500075,3.4095549043159266,2.2304217405942754,3.7974771328673347,3.7800655382009225,3.9125468938822383,3.369713070275017,2.1764544523533296,4.2593663728993585,3.952710499452535,5.0,3.2664477579592113,2.07428844581606,4.334389851650269,3.9184621591800104,3.9656236619976672,1.693964000661515,2.2159361981190537,1.8135460079498948,1.9754987704660818,2.076651195561565,1.5087495932123214,41.0,5.0,Customer Service,Female,-0.08661349859940946,38.0,B
3.9007846759162383,3.6010225473024327,,3.750566782979557,3.9822620443541856,3.6154327195101725,3.499465244533512,3.861987084134349,3.1865168864762268,4.479830205712775,3.958560197463504,3.086612515197724,3.9706662016097294,4.737069054774615,5.0,3.3721074433265317,3.8916638614119363,3.8210170096122194,2.517317399626355,3.1348987766832894,2.0915394292206466,3.3684320961029006,2.787690737875522,3.5470024039482912,43.0,,IT,Female,0.7191284485896989,,B
3.8983015693184044,5.0,4.774869870464969,3.949259857136604,4.470127058083238,4.0299880929760645,,5.0,3.773835408451401,4.27040502515963,3.860450487290349,5.0,4.126952546287954,4.5870273931570384,3.5304726081816904,3.806284373321082,4.2641508781829875,4.393157884614713,2.212113807183203,2.044077543122462,1.1456122501478334,2.1011279189224523,2.214790968453917,1.8478609039293907,33.0,7.0,HR,Male,-0.6638241647757452,89.0,
3.042649742688658,2.9766830606065033,3.9962983668139103,3.7888510281276777,3.0493651665269654,3.5482844261336353,2.919379667201351,4.092765827117897,3.442893896108523,3.0711949485271104,3.2452229254509177,3.55356012348208,3.6143057050974496,4.268257624885932,3.78328587579847,3.6706731488041915,3.2554651026250645,3.8038170135466816,2.4989511679577534,1.7234246076471906,,1.6115309146959693,2.1011193067702476,2.002767624749305,,10.0,Operations,Female,0.1463638457501534,57.0,A
,3.482101677981105,4.585946335245162,4.566056382080206,5.0,4.415402014017075,3.995240274980687,4.342466260930823,4.662315491777712,4.175616727917844,4.745513908801658,3.6159230311160395,4.2570023443331095,4.537800183766819,3.995329393906027,3.9764407079186084,4.18895551834396,4.588464638510493,2.8068969119130567,2.928429940816095,3.0644584070300245,3.414720260008487,2.910895641959899,3.3662981157148226,,17.0,Operations,Female,0.9583423777062494,37.0,A
3.310257402245986,4.402933404846184,5.0,3.3101402398311226,4.400016833468994,3.0017787511540974,4.011190848030236,4.1004990640942625,4.354287454142742,3.53707809007612,2.944439403994715,3.9936468289515648,4.404953109622692,3.9915943626758366,4.428128310977522,3.9724766033687584,3.697870193740199,3.554635066781085,1.7334676427335542,3.115066187941503,,2.817458580912255,1.272994004802939,,49.0,9.0,,Female,0.3404824271852049,30.0,D
4.114918926200445,3.6016567888526674,2.327378149194156,3.539476426826794,4.73621794347661,4.517805337635399,3.0301426455879468,2.917693126248715,3.9997591965765062,5.0,5.0,3.176355109912918,,,5.0,3.3385960869765134,2.9094672871696448,3.845107587378423,2.058818213726765,,2.3750008854164317,2.574167502418433,2.2286158963098677,2.3584190792447703,42.0,29.0,Sales,Female,1.7463982867756143,41.0,D
4.031023466788088,3.178135080897852,3.674809735952698,3.1039588375225007,3.8828781462051327,3.7430634241532252,3.360331888446632,3.800883257775327,3.738487704325741,3.0020789471762392,4.360091549123987,2.6969060767154414,3.720359612082068,2.7521349817334553,2.6611252952080218,3.0405276026264527,2.9006190529665754,3.310971333784021,1.9211030275769176,1.7094602740116043,1.8936882132981194,1.5920705604586916,1.7001806125960373,1.6816489960591465,39.0,9.0,Sales,Male,-0.12725491830582272,75.0,A
3.472361006622105,4.1109637634682645,2.731428284900709,3.9313408656400815,1.7751529071085823,3.3265729429902744,4.101229513630439,3.440087052511482,3.263378361452304,2.511150496415441,,3.650379289449174,2.9942946836934645,3.1692565028087385,2.753636934396437,2.3132335360587244,2.6286464124071314,2.9148495544695763,1.5443440745950399,1.9881771055438255,1.6310464771074142,2.4183400137761533,1.5593169659497927,1.911375563204417,35.0,5.0,HR,,0.7284275337541936,72.0,C
4.249606352752113,3.755080888361545,3.747356195579603,3.356146690439974,3.8571837365234427,4.274202539625274,4.309365405830783,3.445191497430847,3.5355852622173236,3.098307079681546,4.524239636820317,,3.7938963145187867,3.00804025018169,3.4916989829386256,4.256494480285,4.40568149004249,4.247793651543285,3.319132714421228,2.9271737986302093,2.9890583176236634,3.34600353017244,3.052233417003348,2.2371243677585024,39.0,2.0,Sales,Male,0.04550524859815983,11.0,A
4.769508700815678,2.5777220578319633,2.710007373711289,3.598233689575483,4.461725927790424,4.813813565631216,2.279874000968506,3.082752839976105,3.772094499285425,4.5288369538566045,4.825878070522182,2.0020242902018413,2.885202269178765,4.303040123956794,3.963202876641523,3.2850165115197143,3.4435835225936255,3.635933969330916,2.0080626489415963,1.8238992830901903,2.8531831101274316,3.0011529549470533,,2.812020769788427,52.0,,IT,Male,-0.29832893327602744,22.0,D
3.1850689585337495,3.609406230347977,3.1214053893592197,3.6923273887203076,2.5848467933933352,3.22463658709361,3.1172797845670193,3.347673616064727,3.3066203503578278,2.614442065633229,2.6805364570345116,3.74948132807298,3.69847702273311,4.240610173260944,2.602552777667774,3.9181454056012783,3.3056900874786286,3.9662740941171877,2.247831306086935,2.5297500991731368,2.1997411917904985,2.156193643210801,2.176803802000331,2.479614130440799,34.0,13.0,Operations,Female,-0.0001483782692043159,54.0,
3.9532636388322215,4.622039438524769,3.102021996916722,3.9071722300340626,3.420521037447301,3.9769583936739448,4.117959576304514,3.681007925116437,3.4125655418058223,3.398523534217507,4.68727854171946,3.3130150754997096,3.097593019706485,4.556279066183105,2.750513657299618,,3.150023318933777,3.21265247016704,1.7584474650785382,2.0076576147276626,2.288009636056364,,1.714484968146798,2.1685751222416325,,8.0,IT,Female,-1.5580507734056914,23.0,B
4.634459788585631,3.2037314905073537,2.7815062239597976,4.115588435378103,3.7536525819549613,4.630335654495461,3.75053946976863,2.459726146970448,3.3803876336938856,3.435118754259125,3.8425365344654594,3.2011587069499567,3.217651938356445,3.962955373955131,3.401581540017174,3.8892303398547794,3.6970110596911616,3.84290062786982,2.1715379709894176,1.616713247216342,2.5932607045287797,2.061978219050492,2.68413826956815,2.07274659767014,52.0,23.0,IT,Female,0.2624232222277382,86.0,D
4.242696282050938,4.444761076337566,3.0254073378550603,2.6423781002887763,3.878563770925955,4.754184173589231,4.4294058587707585,2.7835825297434797,,3.977764366272585,4.249233330028659,4.4911754336324545,3.627353792617401,3.9042707939337946,4.678449367096032,3.9820724710012985,4.430501181441749,,3.1348613929384688,2.491177866603396,2.2111408854947556,2.3841177747246043,1.5466682351783425,2.3851863512643106,58.0,29.0,HR,Female,1.2814176251825202,72.0,B
5.0,3.149315917382743,5.0,2.7516604433098886,3.329525245918208,5.0,3.81706430418925,4.730617434047781,2.600638701585503,2.7551396430844255,5.0,3.7580394175620313,5.0,2.611022292965325,2.783527600280518,3.8019235430999303,4.468667313892277,3.635934549055622,2.6540418998269493,2.9296323461760077,2.587372343091759,2.626999361162368,2.2954523259962603,2.130577969508444,38.0,1.0,HR,Male,-1.5308160272287634,,C
